YEAR,COUNTRY,n_unweighted,total_weighted,pct_married_us_born,pct_same_country,pct_same_region,pct_different_region
2010,Hungary,1414.0,30699.0,16.104759112674678,72.91442718003843,1.817648783347992,9.16316492393889
2010,Iceland,14695.0,276390.0,45.27587828792648,46.29762292412895,0.15702449437389196,8.26947429357068
2010,India,67305.0,1488665.0,5.319396909311362,90.32327622399936,0.0,4.357326866689282
2010,Indonesia,758.0,14631.0,39.935752853530175,24.18836716560727,3.8890028022691543,31.9868771785934
2010,Iran,3805.0,80072.0,23.387701069037867,55.197821960235785,8.81831351783395,12.596163452892398
2010,Ireland,14463.0,258788.0,70.1203301544121,15.152557305593767,0.0,14.727112539994128
2010,Israel,2703.0,63104.0,11.610991379310345,78.50532454361054,3.7192570993914806,6.164426977687627
2010,Italy,1851.0,35662.0,30.33761426728731,44.2347596881835,1.5787112332454711,23.84891481128372
2010,Japan,13609.0,261072.0,58.10121345835631,31.28792057363486,0.0,10.610865968008826
2010,Jordan,485.0,11815.0,27.287346593313583,46.0262378332628,9.877274650867541,16.80914092255607
2010,Korea,28546.0,610579.0,19.409937125253244,75.74990296096,0.0,4.84015991378675
2010,Lebanon,1736.0,37341.0,14.375619292466727,59.821643769583034,14.485418173053748,11.317318764896495
2010,Macau,2664.0,53678.0,28.02079064048586,52.39390439286113,5.532993032527292,14.052311934125713
2010,Malaysia,1493.0,32502.0,6.688819149590794,84.85323980062766,0.2892129715094456,8.168728078272107
2010,Mexico,240388.0,5796486.0,15.412061721532666,81.08395327789975,0.0,3.503985000567585
2010,Middle East (ns),3004.0,61286.0,29.820839996083937,56.249388114740725,1.9678229938321967,11.961948895343145
2010,Myanmar/Burma,5073.0,120400.0,9.749169435215947,79.39036544850498,2.3388704318936875,8.521594684385382
2010,Netherlands,6982.0,134566.0,24.203736456460025,67.39518154660166,0.0,8.401081996938306
2010,New Zealand,1819.0,43701.0,17.633463765131232,73.71456030754445,0.5697810118761584,8.082194915448158
2010,Northern Ireland,935.0,16254.0,68.11246462409252,17.718715393133998,2.1902300972068414,11.978589885566631
2010,Pakistan,9811.0,202084.0,17.09833534569783,73.30120148057243,0.008412343381959977,9.592050830347777
2010,Philippines,52680.0,1046242.0,25.133477723127157,69.58084267311004,0.0,5.285679603762801
2010,Poland,32768.0,580546.0,76.48937379639167,12.817416707719975,0.0,10.693209495888354
2010,Puerto Rico,25532.0,580890.0,31.737334090791713,52.15410835097867,0.10346192910878134,16.005095629120834
2010,Romania,12690.0,274724.0,18.06722383191858,73.39511655334081,1.2292337036443848,7.3084259110962275
2010,Saudi Arabia,576.0,12748.0,27.039535613429557,18.183244430498902,25.525572638845308,29.251647317226233
2010,Scotland,645.0,10993.0,58.555444373692346,22.314199945419812,1.2644410079141273,17.86591467297371
2010,South America (ns),58118.0,1318945.0,22.282354457539927,63.394682871537476,0.0,14.322962670922593
2010,Spain,23967.0,509355.0,12.58513217696891,79.89830275544561,0.0,7.516565067585476
2010,Sri Lanka,861.0,20291.0,8.831501650978266,83.59371149770834,0.09363757330836331,7.481149278005026
2010,Sweden,1547.0,39207.0,8.493381283954395,87.33644502257249,1.0482821945060832,3.1218914989670212
2010,Switzerland,1465.0,24988.0,52.57723707379542,22.29870337762126,0.0,25.124059548583322
2010,Syria,4393.0,92661.0,37.08032505584874,43.264156441221225,3.8095854782486698,15.845933024681367
2010,Taiwan,366.0,7914.0,19.231741218094516,36.87136719737175,29.049785190801114,14.847106393732625
2010,Thailand,32596.0,682525.0,7.933628804805684,85.31731438408849,0.5488443646752866,6.200212446430534
2010,Turkey,1781.0,40448.0,21.803303006329113,54.54657832278481,12.237935126582279,11.412183544303797
2010,US Virgin Islands,722.0,16576.0,54.57890926640927,18.852557915057915,1.9365347490347489,24.63199806949807
2010,United Kingdom (ns),10685.0,180332.0,55.232016502894666,28.047157465119888,1.4573120688507863,15.263513963134661
2010,Vietnam,4656.0,97457.0,41.770216608350346,39.84731727838945,0.0,18.382466113260207
2010,Wales,224.0,4363.0,70.82282832913133,16.960806784322713,0.5271602108640843,11.68920467568187
2010,West Indies (ns),40793.0,976935.0,18.22690352991755,72.67228628312017,1.651491655023108,7.449318531939177
2010,Yugoslavia,7369.0,158176.0,14.629273720412705,77.00725773821566,1.6178181266437386,6.745650414727898
2015,Afghanistan,159.0,3872.0,21.823347107438014,23.65702479338843,10.27892561983471,44.24070247933884
2015,Africa (ns),34541.0,832001.0,20.10009603353842,71.35856807864414,0.0,8.541335887817443
2015,Alaska (territory),886.0,20339.0,39.6135503220414,53.1540390383008,0.48183293180589015,6.750577707851909
2015,Albania,4865.0,98358.0,20.59415604221314,66.77646963134671,2.576302893511458,10.05307143292869
2015,Americas (ns),298.0,6873.0,32.21300742034046,34.64280517968864,0.0,33.144187399970896
2015,Asia (ns),2318.0,54997.0,18.981035329199774,56.41034965543575,0.0,24.608615015364474
2015,At sea,399.0,9195.0,46.22077215878195,30.690592713431215,0.0,23.08863512778684
2015,Atlantic Islands,1064.0,21963.0,39.762327550881025,49.65624004006738,0.0,10.581432409051587
2015,Australia,3603.0,66646.0,63.532695135492,19.186447798817632,0.22206884134081564,17.05878822434955
2015,Austria,3276.0,56349.0,60.86532147864203,22.10686968712843,0.0,17.027808834229532
2015,Austria-Hungary (ns),1710.0,29069.0,62.83669888885066,11.741029963191028,4.723244693659913,20.699026454298394
2015,Bulgaria,2235.0,40131.0,41.37449851735566,38.26717500186888,5.467095263013631,14.89123121776183
2015,Cambodia,1869.0,36393.0,26.485862665897287,36.17728684087599,5.031187316242135,32.30566317698458
2015,Canada,29862.0,530161.0,61.59770333917432,28.351198975405584,0.0,10.051097685420089
2015,Central America (ns),55021.0,1369565.0,16.874701091222395,65.68983582378345,1.8735875989821584,15.561875486011981
2015,Channel Islands,2325.0,41615.0,68.25423525171213,14.016580559894267,2.729784933317313,14.999399255076295
2015,China,69837.0,1394175.0,10.429824089515305,83.04344863449711,0.35942403213369917,6.167303243853892
2015,Code 414,4287.0,77987.0,53.76793568158795,32.89522612743149,2.85303960916563,10.483798581814918
2015,Cuba,24627.0,518044.0,14.889082780613231,72.33072866397448,3.3549273806858104,9.42526117472647
2015,Czechoslovakia,2174.0,40710.0,40.11790714812086,39.7003193318595,5.2616064848931465,14.920167035126505
2015,Egypt,997.0,24176.0,11.75132362673726,82.16826604897419,1.4477167438782264,4.632693580410324
2015,England,985.0,17460.0,61.86712485681558,21.655211912943873,2.302405498281787,14.175257731958762
2015,Europe (ns),1186.0,21531.0,36.02712368213274,40.490455622126234,0.0,23.482420695741023
2015,Finland,5586.0,112889.0,32.87742827024777,56.24285802868304,0.747637059412343,10.132076641656848
2015,France,3381.0,68649.0,50.68828387886204,23.38417165581436,0.0,25.927544465323603
2015,Germany,7320.0,133061.0,57.48566446967932,20.585295465989283,0.4802308715551514,21.448809192776245
2015,Hawaii (territory),1838.0,36666.0,64.29662357497409,19.966726667757595,0.8291059837451591,14.907543773523155
2015,Hong Kong,4093.0,84673.0,12.229400162979935,73.42718458068097,2.0927568410237027,12.250658415315389
2015,Hungary,1759.0,35664.0,18.413526244952894,70.66229250785105,1.202893674293405,9.721287572902646
2015,Iceland,13426.0,247441.0,46.407022280058676,43.439850307750135,0.15801746679006307,9.995109945401126
2015,India,84284.0,1953949.0,5.5589987251458455,89.99180633680818,0.0,4.449194938045978
2015,Indonesia,887.0,17392.0,37.758739650413986,23.027828886844524,5.836016559337627,33.37741490340386
2015,Iran,3803.0,77721.0,24.433550777782067,53.879903758314995,8.675904839103975,13.010640624798961
2015,Iraq,289.0,5355.0,45.676937441643325,33.03454715219421,1.5873015873015872,19.70121381886088
2015,Ireland,13030.0,239103.0,69.77536877412663,14.76643956788497,0.0,15.4581916579884
2015,Israel,3942.0,94971.0,8.487854187067631,83.3633424940245,3.1462235840414445,5.002579734866433
2015,Italy,1566.0,30822.0,28.275257932645516,45.60054506521316,1.304263188631497,24.81993381350983
2015,Japan,13679.0,265175.0,59.779390968228526,29.143772980107475,0.0,11.076836051663994
2015,Jordan,994.0,27119.0,16.973339724916112,62.941111397912906,5.597551532136141,14.487997345034847
2015,Korea,29275.0,639142.0,20.42316105028304,74.08510158931819,0.0,5.491737360398784
2015,Lebanon,2292.0,50141.0,12.791926766518419,65.48732574140924,12.39704034622365,9.323707145848708
2015,Macau,2747.0,54883.0,29.389792832024487,52.95446677477543,4.979684055171911,12.676056338028168
2015,Malaysia,1753.0,41831.0,7.166933613827066,84.5138772680548,0.05737371805598719,8.261815400062154
2015,Mexico,252746.0,6095365.0,17.069953973223917,78.89345428862751,0.0,4.0365917381485765
2015,Middle East (ns),3394.0,70854.0,29.363197561182147,56.487989386626026,1.7458435656420246,12.402969486549807
2015,Myanmar/Burma,4787.0,112393.0,10.626996343188633,76.51811055848674,2.630057032021567,10.22483606630306
2015,Netherlands,6695.0,123920.0,26.404131697869595,63.854099418979985,0.0,9.74176888315042
2015,New Zealand,2387.0,56654.0,17.506266106541464,73.74942634235889,0.20298654993469128,8.541321001164965
2015,Northern Ireland,821.0,14352.0,68.56187290969899,18.262263099219624,1.5816610925306576,11.594202898550725
2015,Pakistan,10472.0,218484.0,16.42957836729463,74.29560059317845,0.0,9.274821039526921
2015,Philippines,56819.0,1128419.0,26.590920571170816,67.49009011723483,0.0,5.9189893115943635
2015,Poland,31589.0,573951.0,77.23411928892885,12.033779887133223,0.0,10.732100823937932
2015,Puerto Rico,25680.0,595713.0,33.01203767586069,50.33161942076134,0.1665231411770433,16.489819762200923
2015,Romania,12578.0,262802.0,18.93516792109649,72.68780298475659,1.0399464235431997,7.337082670603724
2015,Saudi Arabia,630.0,13857.0,21.41877751317024,19.2826730172476,28.996175218301218,30.302374251280938
2015,Scotland,649.0,11303.0,50.43793683092984,30.478633990975844,2.2029549677076883,16.880474210386623
2015,South America (ns),63041.0,1420834.0,24.253924103730625,60.93949046827427,0.0,14.806585427995106
2015,Spain,26304.0,573893.0,13.8095428938844,78.21231483917734,0.0,7.978142266938263
2015,Sri Lanka,1892.0,45142.0,4.64534136724115,85.52124407425458,0.0,9.833414558504275
2015,Sweden,2020.0,52588.0,8.937400167338556,84.07811668061154,1.2740549174716664,5.710428234578231
2015,Switzerland,1362.0,23401.0,55.493354984829715,18.8667150976454,0.0,25.63992991752489
2015,Syria,4382.0,90151.0,38.799347760978804,40.256902308349325,3.7281893711661547,17.215560559505718
2015,Taiwan,80.0,1401.0,17.915774446823697,32.11991434689507,42.32690935046396,7.637401855817274
2015,Thailand,37152.0,768580.0,8.838507377241147,84.06099560227953,0.5636368367639023,6.536860183715423
2015,Turkey,1893.0,44256.0,21.24005784526392,49.9073571945047,14.370932754880695,14.481652205350686
2015,US Virgin Islands,758.0,17101.0,53.57581427986668,15.010818080813987,4.315537103093386,27.097830536225953
2015,United Kingdom (ns),12484.0,215174.0,54.9717902720589,27.68364207571547,1.3203268052831663,16.024240846942476
2015,Vietnam,5311.0,112115.0,43.36261873968693,37.6916558890425,0.0,18.94572537127057
2015,Wales,267.0,5104.0,68.22100313479625,16.418495297805645,0.8620689655172413,14.498432601880879
2015,West Indies (ns),45723.0,1084295.0,18.754582470637605,71.70428711743575,1.6602492864026857,7.880881125523959
2015,Yugoslavia,6961.0,155983.0,15.845957572299547,75.01458492271593,1.3860484796420123,7.753409025342506
2020,Afghanistan,316.0,7517.0,27.923373686311027,10.296660901955567,12.06598377012106,49.71398164161235
2020,Africa (ns),40039.0,1121598.0,19.041314267678793,73.17809054581052,0.0,7.780595186510675
2020,Alaska (territory),790.0,21085.0,49.338392221958735,43.31041024424947,0.3319895660422101,7.019207967749585
2020,Albania,4893.0,100797.0,23.767572447592684,63.29255831026717,2.1786362689365757,10.761232973203567
2020,Americas (ns),329.0,7906.0,23.90589425752593,44.181634201871994,0.0,31.912471540602073
2020,Asia (ns),2221.0,55949.0,25.174712684766483,46.72112102092977,0.0,28.104166294303738
2020,At sea,279.0,6471.0,56.01916241693711,18.513367331169835,0.0,25.467470251893058
2020,Atlantic Islands,1076.0,23631.0,36.04164021835724,50.65380220896281,0.0,13.304557572679954
2020,Australia,4222.0,81620.0,63.43543249203627,18.990443518745405,0.23891203136486155,17.335211957853467
2020,Austria,3270.0,57491.0,65.78247029969909,16.967873232332018,0.0,17.249656467968897
2020,Austria-Hungary (ns),1481.0,25784.0,66.7041576171269,10.021718895439031,3.68445547626435,19.589668011169717
2020,Bulgaria,2010.0,37763.0,39.2076900669968,39.14943198368774,5.6960516908084635,15.946826258507004
2020,Cambodia,2091.0,41290.0,28.973116977476387,36.15887624122063,3.71518527488496,31.15282150641802
2020,Canada,29596.0,541457.0,61.60138293530234,27.57190321669126,0.0,10.826713848006397
2020,Central America (ns),58290.0,1557137.0,18.01466409185576,64.36736138181804,2.0316773668598205,15.586297159466382
2020,Channel Islands,2103.0,38869.0,68.79003833389076,14.160384882554219,2.557307880315933,14.492268903239086
2020,China,80019.0,1616635.0,11.974997448403627,81.0959802305406,0.3068719902760982,6.622150330779675
2020,Code 414,4373.0,83211.0,55.99019360421098,30.384204011488862,2.48885363713932,11.136748747160832
2020,Cuba,24236.0,583341.0,14.034329834522175,73.01475466322442,3.4280120889839734,9.522903413269427
2020,Czechoslovakia,2002.0,36549.0,44.05866097567649,34.30463213767819,5.496730416700867,16.139976469944457
2020,Egypt,1337.0,37108.0,11.792605368114693,83.49143041931659,1.6384607092810175,3.077503503287701
2020,England,1002.0,17870.0,60.688304420817005,22.30554001119194,3.156127588136542,13.850027979854504
2020,Europe (ns),1044.0,20982.0,41.321132399199314,35.61147650366981,0.0,23.067391097130873
2020,Finland,5005.0,101958.0,34.7800074540497,53.21308774201141,0.8062143235449891,11.200690480393888
2020,France,3624.0,77936.0,51.10860192978854,24.68692260316157,0.0,24.20447546704989
2020,Germany,7826.0,144739.0,55.470882070485494,22.677370991923393,0.4428661245414159,21.408880813049695
2020,Hawaii (territory),1969.0,40910.0,59.01002199951112,22.793937912490833,0.9166462967489611,17.279393791249085
2020,Hong Kong,3915.0,84235.0,13.709265744642963,70.76868285154627,2.1891137888051286,13.332937615005639
2020,Hungary,1978.0,41190.0,20.9274095654285,65.10318038358825,2.0223355183296916,11.947074532653556
2020,Iceland,11807.0,227086.0,47.53177210396061,40.49302907268612,0.324546647525607,11.650652175827659
2020,India,101722.0,2389606.0,5.58719721996011,89.55706505591299,0.0,4.855737724126906
2020,Indonesia,908.0,18609.0,44.60744800902789,22.628835509699606,3.2242463324197965,29.539470148852704
2020,Iran,4013.0,89162.0,24.24687647203966,55.49561472376124,7.832933312397658,12.42457549180144
2020,Iraq,71.0,1231.0,37.28675873273761,37.93663688058489,2.680747359870024,22.095857026807472
2020,Ireland,12159.0,228441.0,71.70516676078287,13.219168187847192,0.0,15.075665051369938
2020,Israel,4598.0,127250.0,9.945776031434185,81.71787819253437,2.8605108055009825,5.475834970530452
2020,Italy,1541.0,32541.0,32.33766632863157,41.74118803970376,0.7436772072155128,25.177468424449156
2020,Japan,14094.0,275055.0,58.80714766137681,29.494464743414955,0.0,11.698387595208231
2020,Jordan,1188.0,33533.0,21.662243163450928,47.96469149792741,9.996123221900815,20.37694211672084
2020,Korea,30506.0,637631.0,23.929200430970262,69.22483379885858,0.0,6.845965770171149
2020,Lebanon,2516.0,61075.0,14.02865329512894,66.8538681948424,10.259516987310684,8.85796152271797
2020,Macau,3035.0,59884.0,31.435775833277667,49.8714180749449,5.220092178211208,13.472713913566228
2020,Malaysia,2472.0,63382.0,7.312801741819444,85.6315673219526,0.12621880029030325,6.929412135937647
2020,Mexico,232857.0,6136011.0,19.36215564150716,75.96441727369785,0.0,4.673427084794992
2020,Middle East (ns),3814.0,83788.0,28.76187520886046,57.879409939370795,0.9416622905427986,12.417052561225951
2020,Myanmar/Burma,4421.0,106855.0,13.803752749052453,72.4767207898554,2.853399466566843,10.86612699452529
2020,Netherlands,5899.0,120843.0,29.000438585602804,61.954767756510506,0.0,9.044793657886679
2020,New Zealand,2629.0,69409.0,18.370816464723593,73.25130746733133,0.2809433935080465,8.096932674437033
2020,Northern Ireland,771.0,14823.0,65.4793226742225,18.936787424947717,2.725494164474128,12.858395736355662
2020,Pakistan,10890.0,228785.0,18.5628428437179,71.73022706908233,0.007430557073234696,9.699499530126538
2020,Philippines,58708.0,1193331.0,28.625670497121085,64.68398122566161,0.0,6.690348277217302
2020,Poland,30731.0,565977.0,77.73036713506026,10.761568049585053,0.0,11.508064815354688
2020,Puerto Rico,26910.0,682830.0,32.30203711026171,51.52966331297688,0.12038135407055929,16.04791822269086
2020,Romania,12517.0,267070.0,22.0039689968922,68.85198637061445,0.9862582843449282,8.157786348148425
2020,Saudi Arabia,781.0,19660.0,21.826042726347914,23.336724313326553,26.210579857578843,28.626653102746697
2020,Scotland,691.0,11764.0,53.145188711322675,28.587215232913977,2.1846310778646716,16.082964977898673
2020,South America (ns),71309.0,1733708.0,24.46911475288803,61.2619887547384,0.0,14.268896492373573
2020,Spain,29203.0,661799.0,16.824292572216034,75.21467998591717,0.0,7.96102744186679
2020,Sri Lanka,2992.0,76067.0,5.221712437719379,85.25378942248281,0.019719457846372277,9.504778681951437
2020,Sweden,2487.0,65433.0,9.594547093973988,84.01723900784009,1.2531902862470008,5.13502361193893
2020,Switzerland,1421.0,24177.0,56.13599702196302,19.952847747859536,0.0,23.911155230177442
2020,Syria,4591.0,95830.0,39.64729207972451,38.45455494104143,2.6400918292810185,19.258061149953043
2020,Thailand,38051.0,799839.0,10.15479365222251,81.85397311208881,0.5461099046183044,7.445123331070377
2020,Turkey,2096.0,54196.0,21.40932910177873,52.03520555022511,12.997269171156542,13.558196176839617
2020,US Virgin Islands,785.0,20064.0,51.84908293460925,21.93480861244019,3.4988038277511966,22.71730462519936
2020,United Kingdom (ns),13682.0,246605.0,54.27262220960646,28.379392145333632,1.3357393402404656,16.012246304819445
2020,Vietnam,5855.0,124750.0,47.7939879759519,32.98436873747495,0.0,19.221643286573144
2020,Wales,268.0,6140.0,77.75244299674267,11.661237785016286,1.5635179153094463,9.022801302931596
2020,West Indies (ns),46027.0,1262037.0,19.970254437865133,70.36315100111962,1.7461453190358127,7.920449241979435
2020,Yugoslavia,6717.0,157126.0,19.059226353372452,71.06525972786172,1.0825706757634002,8.792943243002432
2023,Afghanistan,441.0,9672.0,27.719189412737798,10.184036393713814,13.668320926385444,48.42845326716294
2023,Africa (ns),44577.0,1287646.0,19.978317021914407,72.7407998782274,0.0,7.28088309985819
2023,Alaska (territory),822.0,21900.0,44.954337899543376,47.08219178082192,0.680365296803653,7.283105022831051
2023,Albania,5024.0,103190.0,26.396937687760442,60.97974609942823,1.8780889621087316,10.745227250702587
2023,Americas (ns),343.0,9010.0,26.44839067702553,44.70588235294118,0.0,28.845726970033297
2023,Asia (ns),2466.0,58830.0,26.389597144314124,44.09484956654768,0.0,29.515553289138197
2023,At sea,274.0,6586.0,50.45551169146675,24.202854539933192,0.0,25.341633768600058
2023,Atlantic Islands,1076.0,24726.0,35.10474803850198,51.06770201407426,0.0,13.827549947423764
2023,Australia,4624.0,87614.0,63.76834752436825,19.405574451571667,0.41203460634145234,16.41404341771863
2023,Austria,3263.0,57147.0,65.79872959210458,16.837279297250948,0.0,17.363991110644477
2023,Austria-Hungary (ns),1401.0,23947.0,69.19447112373157,9.287175846661377,3.595439929845075,17.922913099761974
2023,Bulgaria,1913.0,36410.0,39.892886569623734,38.90140071408953,5.053556715188135,16.1521560010986
2023,Cambodia,2333.0,44868.0,29.671480788089504,34.643844165106536,4.123205848266025,31.561469198537935
2023,Canada,30405.0,548642.0,63.091232534147956,25.40837194381764,0.0,11.500395522034406
2023,Central America (ns),61745.0,1704345.0,18.535742469981138,64.19803502225196,1.9259011526422172,15.340321355124695
2023,Channel Islands,2195.0,39964.0,67.87859073165849,13.264437994194775,2.399659693724352,16.457311580422378
2023,China,88842.0,1675454.0,12.691962894833281,80.15236467250071,0.28541517702067615,6.870257255645336
2023,Code 414,4272.0,81492.0,57.10376478672753,28.941491189319198,2.0321013105580916,11.922642713395181
2023,Cuba,25176.0,604578.0,14.690908369143434,71.92157174094989,3.48259447085405,9.904925419052628
2023,Czechoslovakia,2025.0,37934.0,46.11166763325777,33.89571360784521,4.55000790847261,15.44261085042442
2023,Egypt,1385.0,40791.0,13.142604986394058,80.92716530607241,1.4414944473045526,4.488735260228973
2023,England,945.0,16143.0,60.695038097007995,24.74756860558756,2.161927770550703,12.395465526853746
2023,Europe (ns),1099.0,22703.0,41.58040787561115,34.770735145135006,0.0,23.648856979253843
2023,Finland,4740.0,96436.0,37.77323820979717,50.04562611472893,0.8399352938736572,11.341200381600231
2023,France,3823.0,81537.0,49.98344309945178,24.577799036020455,0.0,25.438757864527762
2023,Germany,8031.0,148117.0,54.93292464740712,22.214195534611154,0.4084608788997887,22.44441893908194
2023,Hawaii (territory),2195.0,46046.0,60.99118273031316,20.716240281457672,0.8534943317552014,17.43908265647396
2023,Hong Kong,4239.0,89171.0,14.45761514393693,70.38274775431475,2.240638772695159,12.918998329053167
2023,Hungary,2108.0,43091.0,20.442783875983384,64.89058039961941,1.638393167946903,13.028242556450303
2023,Iceland,11162.0,211983.0,50.288466527976304,36.54679856403579,0.3552171636404806,12.809517744347424
2023,India,115105.0,2568709.0,6.267545292207097,88.62915184242357,0.0,5.103302865369335
2023,Indonesia,1073.0,20206.0,46.67425517173117,21.3055528060972,3.7464119568445016,28.27378006532713
2023,Iran,4184.0,94089.0,25.539648630551927,54.109407050771075,7.757548703886745,12.593395614790252
2023,Ireland,13219.0,244341.0,71.00241056556206,13.489754073200977,0.0,15.50783536123696
2023,Israel,4792.0,127253.0,10.479910100351269,80.57020266712769,3.2840090213983166,5.665878211122724
2023,Italy,1535.0,32068.0,32.10677310714731,42.07309467381813,0.7109891480603716,25.109143070974184
2023,Japan,14739.0,277886.0,58.861907400876625,28.513131284051735,0.0,12.624961315071648
2023,Jordan,1183.0,31182.0,27.84298633827208,34.18318260534924,12.991469437495992,24.98236161888269
2023,Korea,32246.0,640425.0,24.20751844478276,68.06886052230941,0.0,7.723621032907834
2023,Lebanon,2641.0,64240.0,15.431195516811954,65.41874221668742,10.51681195516812,8.633250311332503
2023,Macau,3308.0,63105.0,31.949924728626893,48.7726804532129,4.646224546390935,14.631170271769273
2023,Malaysia,3470.0,85068.0,6.751069732449334,86.8375887525274,0.4796163069544364,5.931725208068839
2023,Mexico,229340.0,6053853.0,21.28456042787957,73.57458134513672,0.0,5.140858226983708
2023,Middle East (ns),4291.0,92326.0,28.435110369776663,58.26636050516647,0.8036739380022963,12.494855187054567
2023,Myanmar/Burma,4484.0,99206.0,14.833780214906355,69.90504606576215,2.873818115839768,12.387355603491725
2023,Netherlands,5653.0,114318.0,29.961160972025404,59.7097569936493,0.0,10.329082034325303
2023,New Zealand,2662.0,66418.0,22.042217471167454,67.95145894185312,0.5284711975669246,9.477852389412508
2023,Northern Ireland,797.0,13770.0,72.37472766884532,12.527233115468409,2.214960058097313,12.883079157588961
2023,Pakistan,11754.0,244426.0,19.76958261396087,70.21266150082234,0.013091896934041386,10.004663988282752
2023,Philippines,63503.0,1217397.0,29.177663490217242,63.68538775765013,0.0,7.136948752132624
2023,Poland,31359.0,571360.0,77.8680691683002,10.560942313077568,0.0,11.570988518622235
2023,Puerto Rico,27422.0,712566.0,33.63716483806412,49.29831061263097,0.11704178981315416,16.947482759491752
2023,Romania,12312.0,259696.0,23.48630706672417,67.09652824841353,0.964974431643152,8.452190253219149
2023,Saudi Arabia,846.0,20570.0,25.721925133689837,18.97909577053962,24.09333981526495,31.205639280505594
2023,Scotland,690.0,11815.0,58.916631400761744,23.427845958527296,1.7774016081252644,15.878121032585696
2023,South America (ns),81849.0,2018244.0,24.288539938679364,61.90356567392248,0.0,13.807894387398154
2023,Spain,32635.0,751375.0,17.976642821493925,73.87749126601231,0.0,8.145865912493761
2023,Sri Lanka,4156.0,97702.0,4.863769421301509,85.34216290352296,0.028658574031237845,9.765409101144296
2023,Sweden,2808.0,72834.0,11.211796688359833,82.8912321168685,1.1148639371721998,4.782107257599473
2023,Switzerland,1443.0,24940.0,56.399358460304725,18.211708099438653,0.0,25.38893344025662
2023,Syria,4564.0,94257.0,41.431405625046416,38.49263184697158,2.5621439256500844,17.513818602331924
2023,Thailand,40465.0,803259.0,11.231495694414878,80.20015959983019,0.5467725851811184,8.021572120573813
2023,Turkey,2253.0,57663.0,22.48062015503876,52.38888021781732,12.51235627698871,12.618143350155211
2023,US Virgin Islands,801.0,21251.0,54.52919862594702,19.495553150439978,2.8610418333254906,23.114206390287517
2023,United Kingdom (ns),13288.0,239200.0,56.75459866220736,24.826505016722408,1.1701505016722407,17.248745819397993
2023,Vietnam,6570.0,131737.0,47.38911619362821,32.55273765153298,0.0,20.05814615483881
2023,Wales,258.0,5369.0,77.25833488545352,13.652449245669585,1.564537157757497,7.52467871111939
2023,West Indies (ns),47463.0,1348516.0,21.106238264877835,68.88513002441202,1.7765454766573034,8.23208623405284
2023,Yugoslavia,6936.0,163660.0,20.187584015642184,69.96944885738726,1.1236710252963462,8.719296101674203
